gameid	 time	 roundNum	 condition	 nameClickedObj	 targetStatusClickedObj	 spLocsClickedObj	 lisLocsClickedObj	 alt1Name	 alt1TargetStatus	 alt1SpLocs	 alt1LisLocs	 alt2Name	 alt2TargetStatus	 alt2SpLocs	 alt2LisLocs 	numMessages	numSMessages	numLMessages	speakerMessages	listenerMessages	messageTimeStamps	refExp	sizeMentioned	colorMentioned	typeMentioned	clickedType	clickedSize	clickedColor
7180-4	1447426813452	97	filler	camera	target	3	2	horse	distractor	1	3	ketchup	distractor	2	1	1	1	0	camera		1447426812616	camera	False	False	True	camera	NA	NA
7180-4	1447426817817	98	filler	feather	target	1	2	clarinet	distractor	2	1	iguana	distractor	3	3	1	1	0	feather		1447426816022	feather	False	False	True	feather	NA	NA
7180-4	1447426820956	99	filler	television	target	3	1	rhinoceros	distractor	1	3	dresser	distractor	2	2	1	1	0	tv		1447426819476	tv	False	False	False	television	NA	NA
7180-4	1447426824869	100	filler	garbagecan	target	3	2	hotdog	distractor	1	3	cherries	distractor	2	1	1	1	0	trash		1447426823704	trash	False	False	False	garbagecan	NA	NA
7180-4	1447426828048	101	filler	lime	target	2	1	fireextinguisher	distractor	1	3	carrot	distractor	3	2	1	1	0	lime		1447426826729	lime	False	False	True	lime	NA	NA
7180-4	1447426833945	102	filler	artichoke	target	3	2	coconut	distractor	2	3	rubberduck	distractor	1	1	1	1	0	artichoke		1447426832404	artichoke	False	False	True	artichoke	NA	NA
7180-4	1447426839292	103	colorOnly	big_white_shoe	target	3	3	small_yellow_shoe	distractor	2	2	big_yellow_shoe	distractor	1	1	1	1	0	white		1447426837133	white	False	True	False	shoe	big	white
7180-4	1447426842713	104	filler	coconut	target	1	2	zucchini	distractor	2	1	carrot	distractor	3	3	1	1	0	nut		1447426841504	nut	False	False	False	coconut	NA	NA
7180-4	1447426846946	105	filler	banana	target	2	2	broccoli	distractor	3	3	coconut	distractor	1	1	1	1	0	banana		1447426845360	banana	False	False	True	banana	NA	NA
7180-4	1447426850215	106	filler	bear	target	1	3	television	distractor	3	2	lion	distractor	2	1	1	1	0	bear		1447426848909	bear	False	False	True	bear	NA	NA
7180-4	1447426854153	107	colorAndSize	big_blue_book	target	2	2	small_black_book	distractor	1	1	small_black_book	distractor	3	3	1	1	0	large		1447426853171	large	False	False	False	book	big	blue
7180-4	1447426860902	108	filler	piano	target	2	3	camera	distractor	1	1	garlic	distractor	3	2	1	1	0	piano		1447426859456	piano	False	False	True	piano	NA	NA
3529-b	1447426358318	1	colorAndSize	big_green_avocado	target	1	1	small_black_avocado	distractor	2	3	small_black_avocado	distractor	3	2	0	0	0				NA	False	False	False	avocado	big	green
3529-b	1447426364296	2	colorOnly	big_pink_weddingcake	target	3	2	small_white_weddingcake	distractor	1	3	big_white_weddingcake	distractor	2	1	1	1	0	the pink cake		1447426362703	the pink cake	False	True	False	weddingcake	big	pink
3529-b	1447426371340	3	filler	tire	target	1	3	bison	distractor	2	2	mailbox	distractor	3	1	1	1	0	the black tire		1447426370059	the black tire	False	False	True	tire	NA	NA
3529-b	1447426375048	4	filler	cactus	target	2	1	horse	distractor	1	3	watermelon	distractor	3	2	1	1	0	the cacti		1447426373960	the cacti	False	False	False	cactus	NA	NA
3529-b	1447426379908	5	colorOnly	big_black_belt	target	2	2	big_brown_belt	distractor	1	3	small_brown_belt	distractor	3	1	1	1	0	the black belt		1447426379244	the black belt	False	True	True	belt	big	black
3529-b	1447426384605	6	filler	penguin	target	3	3	garbagecan	distractor	2	2	baseball	distractor	1	1	1	1	0	the penguin		1447426383541	the penguin	False	False	True	penguin	NA	NA
3529-b	1447426388217	7	filler	iguana	target	2	2	tire	distractor	3	1	violin	distractor	1	3	1	1	0	iguana		1447426387160	iguana	False	False	True	iguana	NA	NA
3529-b	1447426391385	8	filler	iguana	target	3	3	firetruck	distractor	1	2	kitten	distractor	2	1	1	1	0	iguana		1447426390103	iguana	False	False	True	iguana	NA	NA
3529-b	1447426396876	9	sizeOnly	small_black_book	target	2	2	big_black_book	distractor	1	3	big_blue_book	distractor	3	1	1	1	0	the smallest black book		1447426395625	the smallest black book	False	True	True	book	small	black
3529-b	1447426400515	10	filler	lion	target	1	1	smokedetector	distractor	2	2	snake	distractor	3	3	1	1	0	the lion		1447426399512	the lion	False	False	True	lion	NA	NA
3529-b	1447426403944	11	filler	football	target	2	2	lime	distractor	1	3	rubberduck	distractor	3	1	1	1	0	football		1447426403103	football	False	False	True	football	NA	NA
3529-b	1447426407400	12	colorOnly	big_red_yarn	target	3	1	small_purple_yarn	distractor	1	3	big_purple_yarn	distractor	2	2	1	1	0	red yarn		1447426406464	red yarn	False	True	True	yarn	big	red
3529-b	1447426410513	13	filler	mailbox	target	2	3	firetruck	distractor	1	1	kiwi	distractor	3	2	1	1	0	mailbox		1447426409496	mailbox	False	False	True	mailbox	NA	NA
3529-b	1447426415507	14	sizeOnly	big_red_stapler	target	1	3	small_red_stapler	distractor	3	2	small_purple_stapler	distractor	2	1	1	1	0	the biggest stapler		1447426414293	the biggest stapler	False	False	True	stapler	big	red
3529-b	1447426418567	15	filler	mailbox	target	1	2	rubberduck	distractor	2	3	iguana	distractor	3	1	1	1	0	mailbox		1447426417488	mailbox	False	False	True	mailbox	NA	NA
3529-b	1447426421843	16	filler	gloves	target	3	3	dresser	distractor	1	1	baseball	distractor	2	2	1	1	0	pink glove		1447426420943	pink glove	False	False	False	gloves	NA	NA
3529-b	1447426427551	17	colorOnly	small_red_flower	distractor	1	2	small_purple_flower	target	3	1	big_red_flower	distractor	2	3	1	1	0	pink flower small		1447426426332	pink flower small	True	False	True	flower	small	red
3529-b	1447426431335	18	filler	crocodile	target	1	3	fox	distractor	3	1	lobster	distractor	2	2	1	1	0	alligator		1447426430151	alligator	False	False	False	crocodile	NA	NA
3529-b	1447426434518	19	filler	flamingo	target	1	2	basketball	distractor	3	3	crocodile	distractor	2	1	1	1	0	flamingo		1447426433688	flamingo	False	False	True	flamingo	NA	NA
3529-b	1447426437547	20	filler	tooth	target	1	1	cactus	distractor	2	2	firehydrant	distractor	3	3	1	1	0	tooth		1447426436448	tooth	False	False	True	tooth	NA	NA
3529-b	1447426440808	21	colorAndSize	big_black_comb	target	3	2	small_blue_comb	distractor	2	1	small_blue_comb	distractor	1	3	1	1	0	brown		1447426439895	brown	False	False	False	comb	big	black
3529-b	1447426443695	22	filler	banana	target	1	1	tennisball	distractor	2	3	schoolbus	distractor	3	2	1	1	0	banana		1447426442663	banana	False	False	True	banana	NA	NA
3529-b	1447426447626	23	filler	crocodile	target	1	3	elephant	distractor	2	2	zucchini	distractor	3	1	1	1	0	crocodile		1447426446425	crocodile	False	False	True	crocodile	NA	NA
3529-b	1447426451229	24	filler	watermelon	target	2	3	fox	distractor	1	1	penguin	distractor	3	2	1	1	0	watermelon		1447426450335	watermelon	False	False	True	watermelon	NA	NA
3529-b	1447426454484	25	filler	garlic	target	1	3	egg	distractor	2	1	garbagecan	distractor	3	2	1	1	0	onion		1447426453303	onion	False	False	False	garlic	NA	NA
3529-b	1447426457349	26	colorOnly	big_blue_guitar	target	1	1	big_green_guitar	distractor	3	2	small_green_guitar	distractor	2	3	1	1	0	blue		1447426456431	blue	False	True	False	guitar	big	blue
3529-b	1447426461057	27	filler	clarinet	target	1	3	tire	distractor	2	1	snowflake	distractor	3	2	1	1	0	instrument		1447426460079	instrument	False	False	False	clarinet	NA	NA
3529-b	1447426463752	28	filler	penguin	target	1	3	carrot	distractor	3	1	horse	distractor	2	2	1	1	0	penguin		1447426462808	penguin	False	False	True	penguin	NA	NA
3529-b	1447426466903	29	filler	grapefruit	target	1	1	horse	distractor	3	2	ketchup	distractor	2	3	1	1	0	fruit		1447426465856	fruit	False	False	False	grapefruit	NA	NA
3529-b	1447426469713	30	filler	polarbear	target	2	3	tophat	distractor	3	1	coconut	distractor	1	2	1	1	0	bear		1447426468799	bear	False	False	False	polarbear	NA	NA
3529-b	1447426474149	31	filler	teddybear	target	2	2	rhinoceros	distractor	3	1	carrot	distractor	1	3	1	1	0	toy		1447426472782	toy	False	False	False	teddybear	NA	NA
3529-b	1447426478807	32	sizeOnly	big_green_jacket	target	2	1	small_brown_jacket	distractor	3	2	small_green_jacket	distractor	1	3	1	1	0	big green hoodie		1447426477755	big green hoodie	True	True	False	jacket	big	green
3529-b	1447426482249	33	colorAndSize	small_white_shoe	target	1	3	big_yellow_shoe	distractor	3	2	big_yellow_shoe	distractor	2	1	1	1	0	white shoe		1447426481360	white shoe	False	True	True	shoe	small	white
3529-b	1447426485985	34	filler	violin	target	1	3	clarinet	distractor	2	1	strawberry	distractor	3	2	1	1	0	violin		1447426484975	violin	False	False	True	violin	NA	NA
3529-b	1447426488614	35	filler	bison	target	2	1	strawberry	distractor	3	3	penguin	distractor	1	2	1	1	0	ox		1447426487695	ox	False	False	False	bison	NA	NA
3529-b	1447426491607	36	filler	garbagecan	target	1	3	basketball	distractor	2	1	orange	distractor	3	2	1	1	0	red		1447426490480	red	False	False	False	garbagecan	NA	NA
3529-b	1447426494151	37	filler	mailbox	target	2	2	fireextinguisher	distractor	3	3	tomato	distractor	1	1	1	1	0	blue		1447426493294	blue	False	False	False	mailbox	NA	NA
3529-b	1447426497825	38	filler	feather	target	3	3	horse	distractor	1	1	artichoke	distractor	2	2	1	1	0	feather		1447426496768	feather	False	False	True	feather	NA	NA
3529-b	1447426500909	39	filler	basketball	target	2	2	tire	distractor	1	3	rubberduck	distractor	3	1	1	1	0	ball		1447426499870	ball	False	False	False	basketball	NA	NA
3529-b	1447426503525	40	colorAndSize	small_blue_butterfly	target	1	2	big_purple_butterfly	distractor	3	3	big_purple_butterfly	distractor	2	1	1	1	0	blue		1447426502764	blue	False	True	False	butterfly	small	blue
3529-b	1447426506249	41	colorOnly	small_green_chair	target	1	1	big_red_chair	distractor	3	2	small_red_chair	distractor	2	3	1	1	0	green		1447426505463	green	False	True	False	chair	small	green
3529-b	1447426508819	42	filler	basketball	target	2	3	trumpet	distractor	1	1	camera	distractor	3	2	1	1	0	ball		1447426507999	ball	False	False	False	basketball	NA	NA
3529-b	1447426511531	43	filler	tomato	target	3	3	snowflake	distractor	2	1	lime	distractor	1	2	1	1	0	red		1447426510711	red	False	False	False	tomato	NA	NA
3529-b	1447426514726	44	colorAndSize	big_purple_rock	target	2	3	small_green_rock	distractor	3	2	small_green_rock	distractor	1	1	1	1	0	purple		1447426513518	purple	False	True	False	rock	big	purple
3529-b	1447426517947	45	filler	gloves	target	3	2	tomato	distractor	1	3	santahat	distractor	2	1	1	1	0	pink		1447426516958	pink	False	False	False	gloves	NA	NA
3529-b	1447426521072	46	filler	toilet	target	2	3	egg	distractor	1	1	watermelon	distractor	3	2	1	1	0	toilet		1447426520126	toilet	False	False	True	toilet	NA	NA
3529-b	1447426524472	47	filler	egg	target	2	3	basketball	distractor	3	2	baseball	distractor	1	1	1	1	0	egg		1447426523646	egg	False	False	True	egg	NA	NA
3529-b	1447426527952	48	filler	iguana	target	1	1	violin	distractor	2	3	egg	distractor	3	2	1	1	0	green		1447426526814	green	False	False	False	iguana	NA	NA
3529-b	1447426532286	49	sizeOnly	big_pink_phone	target	2	3	small_pink_phone	distractor	1	1	small_white_phone	distractor	3	2	1	1	0	big pink phone		1447426531323	big pink phone	True	True	True	phone	big	pink
3529-b	1447426534991	50	filler	television	target	3	2	lobster	distractor	1	3	raspberry	distractor	2	1	1	1	0	tv		1447426534142	tv	False	False	False	television	NA	NA
3529-b	1447426537658	51	filler	gloves	target	3	2	teddybear	distractor	1	3	toilet	distractor	2	1	1	1	0	pink		1447426536886	pink	False	False	False	gloves	NA	NA
3529-b	1447426542398	52	filler	motorcycle	target	3	1	iguana	distractor	1	2	watermelon	distractor	2	3	1	1	0	red motorcycle		1447426541303	red motorcycle	False	False	True	motorcycle	NA	NA
3529-b	1447426545609	53	filler	firetruck	target	3	1	lime	distractor	2	3	toilet	distractor	1	2	1	1	0	truck		1447426544685	truck	False	False	False	firetruck	NA	NA
3529-b	1447426548437	54	filler	bear	target	2	3	iguana	distractor	1	1	banana	distractor	3	2	1	1	0	bear		1447426547445	bear	False	False	True	bear	NA	NA
3529-b	1447426551028	55	colorAndSize	small_green_folder	target	3	3	big_blue_folder	distractor	1	1	big_blue_folder	distractor	2	2	1	1	0	green		1447426550349	green	False	True	False	folder	small	green
3529-b	1447426554150	56	colorOnly	big_green_framee	target	3	3	small_pink_framee	distractor	2	2	big_pink_framee	distractor	1	1	1	1	0	yellow		1447426553261	yellow	False	False	False	framee	big	green
3529-b	1447426556440	57	filler	bison	target	3	1	gloves	distractor	2	2	tire	distractor	1	3	1	1	0	ox		1447426555622	ox	False	False	False	bison	NA	NA
3529-b	1447426559868	58	filler	crocodile	target	3	3	bear	distractor	1	1	orange	distractor	2	2	1	1	0	alligator		1447426559181	alligator	False	False	False	crocodile	NA	NA
3529-b	1447426563463	59	sizeOnly	small_red_pepper	target	2	2	big_red_pepper	distractor	1	3	big_green_pepper	distractor	3	1	1	1	0	small red		1447426562413	small red	True	True	False	pepper	small	red
3529-b	1447426566360	60	filler	toilet	target	2	3	cherries	distractor	1	1	horse	distractor	3	2	1	1	0	toilet		1447426565261	toilet	False	False	True	toilet	NA	NA
3529-b	1447426570842	61	filler	teddybear	target	3	2	fox	distractor	1	3	kitten	distractor	2	1	1	1	0	stuffed bear		1447426569818	stuffed bear	False	False	False	teddybear	NA	NA
3529-b	1447426575765	62	filler	clarinet	target	3	2	grapefruit	distractor	1	1	toilet	distractor	2	3	1	1	0	oboe		1447426574802	oboe	False	False	False	clarinet	NA	NA
3529-b	1447426578239	63	colorAndSize	big_red_bucket	target	3	1	small_pink_bucket	distractor	1	2	small_pink_bucket	distractor	2	3	1	1	0	red		1447426577357	red	False	True	False	bucket	big	red
3529-b	1447426582936	64	filler	crocodile	target	2	2	kiwi	distractor	1	1	feather	distractor	3	3	1	1	0	crocodile		1447426582169	crocodile	False	False	True	crocodile	NA	NA
3529-b	1447426585795	65	colorOnly	small_blue_cap	target	3	1	small_orange_cap	distractor	1	3	big_orange_cap	distractor	2	2	1	1	0	blue		1447426584741	blue	False	True	False	cap	small	blue
3529-b	1447426589145	66	sizeOnly	small_blue_rug	target	1	1	big_purple_rug	distractor	3	3	big_blue_rug	distractor	2	2	1	1	0	small blue		1447426588150	small blue	True	True	False	rug	small	blue
3529-b	1447426592255	67	colorOnly	big_black_turtle	target	1	3	small_brown_turtle	distractor	3	2	big_brown_turtle	distractor	2	1	1	1	0	black		1447426591085	black	False	True	False	turtle	big	black
3529-b	1447426595551	68	sizeOnly	small_orange_billiardball	target	3	3	big_purple_billiardball	distractor	2	2	big_orange_billiardball	distractor	1	1	1	1	0	small red		1447426594542	small red	True	False	False	billiardball	small	orange
3529-b	1447426598136	69	filler	tomato	target	2	3	penguin	distractor	3	2	rhinoceros	distractor	1	1	1	1	0	red		1447426597061	red	False	False	False	tomato	NA	NA
3529-b	1447426600936	70	colorAndSize	small_pink_golfball	target	1	2	big_blue_golfball	distractor	2	3	big_blue_golfball	distractor	3	1	1	1	0	pink		1447426599909	pink	False	True	False	golfball	small	pink
3529-b	1447426604036	71	filler	chick	target	2	2	flamingo	distractor	3	3	gloves	distractor	1	1	1	1	0	chick		1447426602892	chick	False	False	True	chick	NA	NA
3529-b	1447426606768	72	filler	carrot	target	2	2	grapefruit	distractor	1	1	trumpet	distractor	3	3	1	1	0	carrot		1447426606013	carrot	False	False	True	carrot	NA	NA
3529-b	1447426611410	73	colorAndSize	big_orange_napkin	target	2	3	small_yellow_napkin	distractor	3	1	small_yellow_napkin	distractor	1	2	1	1	0	big orange		1447426610617	big orange	True	True	False	napkin	big	orange
3529-b	1447426615075	74	colorAndSize	big_white_teacup	target	3	1	small_pink_teacup	distractor	2	3	small_pink_teacup	distractor	1	2	1	1	0	white		1447426614412	white	False	True	False	teacup	big	white
3529-b	1447426617510	75	filler	television	target	1	1	snake	distractor	2	2	car	distractor	3	3	1	1	0	tv		1447426616622	tv	False	False	False	television	NA	NA
3529-b	1447426620311	76	colorOnly	big_purple_bracelet	target	1	3	big_green_bracelet	distractor	3	2	small_green_bracelet	distractor	2	1	1	1	0	purple		1447426619533	purple	False	True	False	bracelet	big	purple
3529-b	1447426624087	77	sizeOnly	big_orange_cushion	target	1	1	small_blue_cushion	distractor	3	2	small_orange_cushion	distractor	2	3	1	1	0	big orange		1447426623140	big orange	True	True	False	cushion	big	orange
3529-b	1447426626400	78	filler	gloves	target	2	1	kiwi	distractor	1	2	eggplant	distractor	3	3	1	1	0	pink		1447426625676	pink	False	False	False	gloves	NA	NA
3529-b	1447426629705	79	filler	orange	target	1	3	flamingo	distractor	2	1	trumpet	distractor	3	2	1	1	0	orange		1447426628717	orange	False	False	True	orange	NA	NA
3529-b	1447426632587	80	filler	lemon	target	1	2	camera	distractor	2	3	bulldozer	distractor	3	1	1	1	0	lemon		1447426631830	lemon	False	False	True	lemon	NA	NA
3529-b	1447426636129	81	filler	bulldozer	target	1	1	kiwi	distractor	2	2	orange	distractor	3	3	1	1	0	tractor		1447426635165	tractor	False	False	False	bulldozer	NA	NA
3529-b	1447426638568	82	filler	bison	target	3	1	gloves	distractor	1	2	snake	distractor	2	3	1	1	0	ox		1447426637452	ox	False	False	False	bison	NA	NA
3529-b	1447426641763	83	sizeOnly	big_blue_toothbrush	target	3	2	small_red_toothbrush	distractor	2	1	small_blue_toothbrush	distractor	1	3	1	1	0	big blue		1447426640949	big blue	True	True	False	toothbrush	big	blue
3529-b	1447426644825	84	filler	motorcycle	target	1	1	tomato	distractor	2	3	cactus	distractor	3	2	1	1	0	motorcycle		1447426644004	motorcycle	False	False	True	motorcycle	NA	NA
3529-b	1447426647983	85	filler	bulldozer	target	3	2	eggplant	distractor	1	3	coconut	distractor	2	1	1	1	0	tractor		1447426647004	tractor	False	False	False	bulldozer	NA	NA
3529-b	1447426653871	86	filler	grapefruit	target	1	1	cactus	distractor	3	2	orange	distractor	2	3	1	1	0	grapefruit pink		1447426651272	grapefruit pink	False	False	True	grapefruit	NA	NA
3529-b	1447426656698	87	filler	orange	target	1	3	iguana	distractor	2	1	sheep	distractor	3	2	1	1	0	orange		1447426655747	orange	False	False	True	orange	NA	NA
3529-b	1447426659359	88	colorAndSize	big_red_bike	target	3	2	small_purple_bike	distractor	1	3	small_purple_bike	distractor	2	1	1	1	0	red		1447426658131	red	False	True	False	bike	big	red
3529-b	1447426663082	89	sizeOnly	small_yellow_balloon	target	3	2	big_pink_balloon	distractor	1	3	big_yellow_balloon	distractor	2	1	1	1	0	small yellow		1447426662267	small yellow	True	True	False	balloon	small	yellow
3529-b	1447426667241	90	filler	toilet	target	1	1	rubberduck	distractor	2	3	sheep	distractor	3	2	1	1	0	toilet		1447426665125	toilet	False	False	True	toilet	NA	NA
3529-b	1447426670008	91	filler	lime	target	2	1	raspberry	distractor	1	3	motorcycle	distractor	3	2	1	1	0	green		1447426669204	green	False	False	False	lime	NA	NA
3529-b	1447426672247	92	filler	raspberry	target	1	2	egg	distractor	2	3	tophat	distractor	3	1	1	1	0	red		1447426671427	red	False	False	False	raspberry	NA	NA
3529-b	1447426674823	93	filler	ketchup	target	2	3	mailbox	distractor	1	1	broccoli	distractor	3	2	1	1	0	red		1447426673843	red	False	False	False	ketchup	NA	NA
3529-b	1447426676882	94	colorAndSize	small_red_tack	target	2	3	big_blue_tack	distractor	3	1	big_blue_tack	distractor	1	2	1	1	0	red		1447426676092	red	False	True	False	tack	small	red
3529-b	1447426680523	95	filler	horse	target	3	3	bulldozer	distractor	2	2	ketchup	distractor	1	1	1	1	0	horse		1447426679611	horse	False	False	True	horse	NA	NA
3529-b	1447426683007	96	filler	rubberduck	target	2	3	rhinoceros	distractor	1	2	smokedetector	distractor	3	1	1	1	0	duck		1447426682123	duck	False	False	False	rubberduck	NA	NA
3529-b	1447426686071	97	filler	penguin	target	1	3	raspberry	distractor	2	2	horse	distractor	3	1	1	1	0	penguin		1447426685228	penguin	False	False	True	penguin	NA	NA
3529-b	1447426688421	98	filler	television	target	1	1	hotdog	distractor	3	3	santahat	distractor	2	2	1	1	0	tv		1447426687651	tv	False	False	False	television	NA	NA
3529-b	1447426691654	99	sizeOnly	small_red_candle	target	1	1	big_red_candle	distractor	2	2	big_blue_candle	distractor	3	3	1	1	0	small		1447426690643	small	True	False	False	candle	small	red
3529-b	1447426697613	100	filler	zucchini	target	3	3	crocodile	distractor	1	2	smokedetector	distractor	2	1	1	1	0	zucchini		1447426694952	zucchini	False	False	True	zucchini	NA	NA
3529-b	1447426700851	101	filler	ketchup	target	2	1	egg	distractor	3	2	tooth	distractor	1	3	1	1	0	red		1447426698956	red	False	False	False	ketchup	NA	NA
3529-b	1447426706140	102	colorOnly	big_pink_hairdryer	target	1	1	small_purple_hairdryer	distractor	3	2	big_purple_hairdryer	distractor	2	3	1	1	0	bright purple		1447426704576	bright purple	False	False	False	hairdryer	big	pink
3529-b	1447426709399	103	filler	clarinet	target	2	3	snowflake	distractor	1	1	smokedetector	distractor	3	2	1	1	0	oboe		1447426708051	oboe	False	False	False	clarinet	NA	NA
3529-b	1447426713174	104	sizeOnly	big_orange_coathanger	target	2	2	small_purple_coathanger	distractor	3	3	small_orange_coathanger	distractor	1	1	1	1	0	big orange		1447426712379	big orange	True	True	False	coathanger	big	orange
3529-b	1447426716813	105	filler	zucchini	target	3	1	garlic	distractor	1	2	binoculars	distractor	2	3	1	1	0	zucchini		1447426715890	zucchini	False	False	True	zucchini	NA	NA
3529-b	1447426719623	106	filler	penguin	target	3	1	smokedetector	distractor	2	2	violin	distractor	1	3	1	1	0	penguin		1447426718996	penguin	False	False	True	penguin	NA	NA
3529-b	1447426722551	107	filler	teddybear	target	1	3	hotdog	distractor	2	1	strawberry	distractor	3	2	1	1	0	teddy		1447426721571	teddy	False	False	False	teddybear	NA	NA
3529-b	1447426725357	108	colorOnly	big_blue_ornament	target	2	1	big_purple_ornament	distractor	3	2	small_purple_ornament	distractor	1	3	1	1	0	blue		1447426724283	blue	False	True	False	ornament	big	blue
2500-5	1447426584701	1	filler	snowflake	target	1	3	snake	distractor	2	2	garlic	distractor	3	1	4	2	2	hi___spikey	hello___sorry if i kept you waiting	1447426570128___1447426574646___1447426580814___1447426583499	hi	False	False	False	snowflake	NA	NA
2500-5	1447426593534	2	sizeOnly	big_red_pepper	target	2	1	small_red_pepper	distractor	3	3	small_green_pepper	distractor	1	2	1	1	0	plump		1447426591501	plump	False	False	False	pepper	big	red
2500-5	1447426600211	3	filler	firetruck	target	2	1	artichoke	distractor	3	2	car	distractor	1	3	1	1	0	red		1447426599020	red	False	False	False	firetruck	NA	NA
2500-5	1447426607219	4	filler	lime	target	1	1	bulldozer	distractor	3	3	zucchini	distractor	2	2	1	1	0	citrus		1447426605721	citrus	False	False	False	lime	NA	NA
2500-5	1447426614652	5	colorAndSize	small_purple_stapler	target	3	1	big_red_stapler	distractor	1	2	big_red_stapler	distractor	2	3	1	1	0	different		1447426613308	different	False	False	False	stapler	small	purple
2500-5	1447426627975	6	colorOnly	big_pink_framee	target	1	2	big_green_framee	distractor	3	1	small_green_framee	distractor	2	3	1	1	0	different color		1447426626514	different color	False	False	False	framee	big	pink
2500-5	1447426632924	7	filler	penguin	target	2	1	mailbox	distractor	3	3	television	distractor	1	2	1	1	0	animal		1447426631663	animal	False	False	False	penguin	NA	NA
2500-5	1447426639717	8	filler	egg	target	1	3	artichoke	distractor	3	1	eggplant	distractor	2	2	1	1	0	chicken		1447426637966	chicken	False	False	False	egg	NA	NA
2500-5	1447426644380	9	sizeOnly	small_green_guitar	target	1	3	big_blue_guitar	distractor	2	2	big_green_guitar	distractor	3	1	1	1	0	small		1447426642973	small	True	False	False	guitar	small	green
2500-5	1447426651300	10	filler	football	target	3	1	strawberry	distractor	2	2	grapefruit	distractor	1	3	1	1	0	sport		1447426649868	sport	False	False	False	football	NA	NA
2500-5	1447426656908	11	sizeOnly	big_brown_belt	target	2	1	small_black_belt	distractor	1	2	small_brown_belt	distractor	3	3	1	1	0	big		1447426655124	big	True	False	False	belt	big	brown
2500-5	1447426663406	12	filler	rhinoceros	target	1	1	zucchini	distractor	3	3	carrot	distractor	2	2	1	1	0	animal		1447426662251	animal	False	False	False	rhinoceros	NA	NA
2500-5	1447426670852	13	colorAndSize	small_blue_candle	target	2	3	big_red_candle	distractor	3	2	big_red_candle	distractor	1	1	1	1	0	purple		1447426669754	purple	False	False	False	candle	small	blue
2500-5	1447426675460	14	sizeOnly	small_purple_rock	target	3	2	big_purple_rock	distractor	2	3	big_green_rock	distractor	1	1	1	1	0	small		1447426674204	small	True	False	False	rock	small	purple
2500-5	1447426680590	15	filler	artichoke	target	3	1	toilet	distractor	2	2	firehydrant	distractor	1	3	1	1	0	green		1447426679417	green	False	False	False	artichoke	NA	NA
2500-5	1447426687188	16	filler	chick	target	3	3	camera	distractor	1	1	piano	distractor	2	2	1	1	0	legs		1447426685408	legs	False	False	False	chick	NA	NA
2500-5	1447426693668	17	filler	snake	target	2	2	schoolbus	distractor	3	3	piano	distractor	1	1	1	1	0	slither		1447426692087	slither	False	False	False	snake	NA	NA
2500-5	1447426702711	18	filler	schoolbus	target	2	3	tennisball	distractor	1	1	raspberry	distractor	3	2	1	1	0	school		1447426701261	school	False	False	False	schoolbus	NA	NA
2500-5	1447426708782	19	filler	kitten	target	2	3	coconut	distractor	1	1	feather	distractor	3	2	1	1	0	cute		1447426707114	cute	False	False	False	kitten	NA	NA
2500-5	1447426717231	20	filler	schoolbus	target	2	3	hotdog	distractor	3	1	orange	distractor	1	2	1	1	0	ride		1447426715351	ride	False	False	False	schoolbus	NA	NA
2500-5	1447426723566	21	colorOnly	big_pink_weddingcake	target	2	1	big_white_weddingcake	distractor	1	2	small_white_weddingcake	distractor	3	3	1	1	0	pink		1447426721573	pink	False	True	False	weddingcake	big	pink
2500-5	1447426730695	22	filler	mailbox	target	3	3	kiwi	distractor	1	1	elephant	distractor	2	2	1	1	0	blue		1447426729289	blue	False	False	False	mailbox	NA	NA
2500-5	1447426738063	23	filler	snake	target	1	2	tennisball	distractor	2	1	toilet	distractor	3	3	1	1	0	bite		1447426736589	bite	False	False	False	snake	NA	NA
2500-5	1447426743653	24	colorOnly	small_blue_golfball	target	3	1	small_pink_golfball	distractor	2	3	big_pink_golfball	distractor	1	2	1	1	0	white		1447426741932	white	False	False	False	golfball	small	blue
2500-5	1447426750437	25	filler	lobster	target	2	3	cherries	distractor	1	2	dresser	distractor	3	1	1	1	0	claws		1447426748940	claws	False	False	False	lobster	NA	NA
2500-5	1447426755383	26	colorOnly	small_purple_yarn	target	1	3	small_red_yarn	distractor	3	1	big_red_yarn	distractor	2	2	1	1	0	purple		1447426754149	purple	False	True	False	yarn	small	purple
2500-5	1447426761983	27	filler	fox	target	2	3	schoolbus	distractor	1	1	santahat	distractor	3	2	1	1	0	animal		1447426760703	animal	False	False	False	fox	NA	NA
2500-5	1447426766830	28	filler	garbagecan	target	3	2	football	distractor	1	3	broccoli	distractor	2	1	1	1	0	red		1447426765560	red	False	False	False	garbagecan	NA	NA
2500-5	1447426772512	29	colorAndSize	small_yellow_napkin	target	2	3	big_orange_napkin	distractor	3	2	big_orange_napkin	distractor	1	1	1	1	0	yellow		1447426771204	yellow	False	True	False	napkin	small	yellow
2500-5	1447426779214	30	filler	carrot	target	2	3	kitten	distractor	1	1	teddybear	distractor	3	2	1	1	0	eat		1447426775691	eat	False	False	False	carrot	NA	NA
2500-5	1447426783821	31	colorAndSize	small_blue_ornament	target	2	1	big_purple_ornament	distractor	1	2	big_purple_ornament	distractor	3	3	1	1	0	blue		1447426782720	blue	False	True	False	ornament	small	blue
